Ad set ID;Age;Gender;reach;impressions;frequency;Currency;cpm;cpc;ctr;amount spent (EUR);purchases;Reporting starts;Reporting ends
23853269612020129;35-44;male;1741;1942;1.115349265;EUR;2.261227856;0.249454544;1.351462712;5.488;0;2023-01-01;2023-04-30
23853340763870129;65;male;1779;2291;1.287769784;EUR;1.916263384;0.130670912;1.759776536;5.48817832;1;2023-01-01;2023-04-30
23854486408890129;55-64;female;98;98;1;EUR;44.98360656;2.744;3.278688528;5.488;1;2023-01-01;2023-04-30
23853210659830129;35-44;female;224;230;1.028571429;EUR;19.02777778;2.74;1.111111112;5.48;0;2023-01-01;2023-04-30
23853754217940129;25-34;male;268;278;1.03880597;EUR;15.74712644;5.48;0.229885056;5.48;0;2023-01-01;2023-04-30
23853311322800129;25-34;female;325;330;1.017241379;EUR;13.24939467;0;0;5.472;0;2023-01-01;2023-04-30
23853331829890129;65;male;181;190;1.048672566;EUR;23.08860759;1.368;1.350210968;5.472;0;2023-01-01;2023-04-30
23853967851600129;55-64;female;50;56;1.111111111;EUR;78.17142857;1.824;6.857142856;5.472;0;2023-01-01;2023-04-30
23853220226150129;65;male;133;147;1.108433735;EUR;29.69565218;1.821333336;1.304347824;5.464;0;2023-01-01;2023-04-30
23852846350830125;65;male;288;339;1.177777778;EUR;12.85942118;0.908732432;1.32075472;5.452394584;0;2023-01-01;2023-04-30
23853146690100129;25-34;female;260;282;1.086153846;EUR;15.45609065;5.456;0.226628896;5.456;0;2023-01-01;2023-04-30
23853226662270129;55-64;male;259;286;1.101851852;EUR;15.28291317;1.818666664;1.344537816;5.456;0;2023-01-01;2023-04-30
23853288570160129;55-64;male;172;172;1;EUR;25.33953488;0.681;4.46511628;5.448;0;2023-01-01;2023-04-30
23854337515530129;45-54;unknown;115;169;1.465277778;EUR;25.81990522;0.778285712;3.033175352;5.448;0;2023-01-01;2023-04-30
23852032978810261;45-54;unknown;166;278;1.673076923;EUR;15.63270496;1.088036264;1.379310344;5.440181328;1;2023-01-01;2023-04-30
23853053289120221;35-44;male;2262;2531;1.119207641;EUR;1.71681416;0.258666664;0.9102402;5.432;0;2023-01-01;2023-04-30
23853240668470129;55-64;female;525;638;1.214939024;EUR;6.815558344;0.493818184;3.11166876;5.432;0;2023-01-01;2023-04-30
23853251737020129;55-64;male;99;100;1.008064516;EUR;43.392;1.0848;4.48;5.424;0;2023-01-01;2023-04-30
23853729000220129;65;female;35;50;1.431818182;EUR;86.0952381;1.808;6.349206352;5.424;0;2023-01-01;2023-04-30
23853647386840129;18-24;male;225;258;1.149466192;EUR;16.76780186;2.708;0.743034056;5.416;1;2023-01-01;2023-04-30
23853983482950129;18-24;male;321;345;1.074812968;EUR;12.56612529;5.416;0.185614848;5.416;0;2023-01-01;2023-04-30
23854380028240129;55-64;male;241;241;1;EUR;17.99335548;1.354;1.06312292;5.416;0;2023-01-01;2023-04-30
23853484151410129;18-24;male;485;754;1.556105611;EUR;5.734888656;0.386285712;1.696712616;5.408;0;2023-01-01;2023-04-30
23852882269540125;65;male;198;237;1.193548387;EUR;18.21621622;0.898666664;1.891891888;5.392;0;2023-01-01;2023-04-30
23853210659830129;45-54;female;193;198;1.029045643;EUR;21.74193548;2.696;0.967741936;5.392;0;2023-01-01;2023-04-30
23853251736870129;55-64;female;102;110;1.0703125;EUR;39.35766423;0.770285712;5.255474456;5.392;0;2023-01-01;2023-04-30
23853251839220129;55-64;female;139;144;1.034482759;EUR;29.95555555;2.696;3.555555552;5.392;0;2023-01-01;2023-04-30
23853689128390129;55-64;female;77;83;1.083333333;EUR;51.84615385;2.696;1.538461536;5.392;0;2023-01-01;2023-04-30
23853647386900129;25-34;female;105;110;1.045801527;EUR;39.29927007;1.794666664;2.335766424;5.384;0;2023-01-01;2023-04-30
23852839495460221;65;female;109;114;1.044117647;EUR;37.85915493;2.688;1.690140848;5.376;0;2023-01-01;2023-04-30
23853226662040129;25-34;male;354;370;1.047511312;EUR;11.61407351;1.075463208;0.863930888;5.377316032;0;2023-01-01;2023-04-30
23853968251330129;55-64;female;69;77;1.11627907;EUR;56;2.688;1.666666664;5.376;0;2023-01-01;2023-04-30
23853225460600129;65;male;150;158;1.053191489;EUR;27.08004042;0.765978288;3.232323232;5.361848;0;2023-01-01;2023-04-30
23853240769530129;55-64;female;198;198;1;EUR;21.70040486;2.68;1.29554656;5.36;0;2023-01-01;2023-04-30
23854245336540129;65;female;15;16;1.052631579;EUR;267.6;1.784;16;5.352;0;2023-01-01;2023-04-30
23852981965270221;65;male;83;106;1.278846154;EUR;40.18045113;1.0688;4.812030072;5.344;0;2023-01-01;2023-04-30
23853374081970129;55-64;female;55;60;1.086956522;EUR;71.25333334;0.890666664;7.466666664;5.344;0;2023-01-01;2023-04-30
23854351805300129;18-24;male;382;382;1;EUR;11.17991632;2.672;0.334728032;5.344;0;2023-01-01;2023-04-30
23853019262530221;45-54;female;102;114;1.125984252;EUR;37.31468531;1.778666664;2.23776224;5.336;0;2023-01-01;2023-04-30
23853374608070129;65;male;68;79;1.164705882;EUR;53.8989899;2.668;1.616161616;5.336;0;2023-01-01;2023-04-30
23854339243110129;65;female;45;45;1;EUR;95.28907214;1.334047008;7.142857144;5.33618804;0;2023-01-01;2023-04-30
23853461543950129;65;male;81;93;1.148514851;EUR;45.93103448;1.776;2.06896552;5.328;0;2023-01-01;2023-04-30
23853226143240129;55-64;male;150;154;1.026595745;EUR;27.56476684;1.33;2.487046632;5.32;0;2023-01-01;2023-04-30
23853226661290129;55-64;female;74;82;1.119565217;EUR;51.65048544;0.76;5.4368932;5.32;0;2023-01-01;2023-04-30
23853226662340129;55-64;female;134;147;1.095238095;EUR;28.91304348;0.886666664;2.608695656;5.32;0;2023-01-01;2023-04-30
23853260889700129;65;unknown;51;79;1.546875;EUR;53.73823508;1.064017056;4.848484848;5.320085272;1;2023-01-01;2023-04-30
23854341607030129;55-64;male;75;90;1.191489362;EUR;47.5;5.32;2.142857144;5.32;0;2023-01-01;2023-04-30
23853053152370221;65;female;94;136;1.440677966;EUR;31.24705882;0.885333336;3.294117648;5.312;0;2023-01-01;2023-04-30
23853260889700129;45-54;unknown;154;158;1.03125;EUR;26.82871285;0.758869304;3.232323232;5.312085144;0;2023-01-01;2023-04-30
23853484151410129;65;male;144;230;1.6;EUR;18.44444445;0.482909088;3.055555552;5.312;0;2023-01-01;2023-04-30
23852032978860261;45-54;male;181;197;1.088495575;EUR;21.56097561;1.0608;2.601626016;5.304;0;2023-01-01;2023-04-30
23853009172850125;65;male;27;42;1.529411765;EUR;102;5.304;3.07692308;5.304;0;2023-01-01;2023-04-30
23853374081740129;45-54;male;114;135;1.190140845;EUR;31.38461538;1.768;1.420118344;5.304;0;2023-01-01;2023-04-30
23853983482950129;65;female;48;58;1.2;EUR;73.66666666;1.768;3.333333336;5.304;0;2023-01-01;2023-04-30
23853240769500129;25-34;male;397;415;1.046370968;EUR;10.20423892;1.324;0.770712912;5.296;0;2023-01-01;2023-04-30
23853460982260129;45-54;male;150;150;1;EUR;28.17021277;5.296;0.851063832;5.296;0;2023-01-01;2023-04-30
23854513785220129;65;female;58;77;1.333333333;EUR;55.16666666;2.648;3.333333336;5.296;0;2023-01-01;2023-04-30
23853146881790129;55-64;male;86;106;1.231481481;EUR;39.7593985;5.288;0.60150376;5.288;0;2023-01-01;2023-04-30
23853689128390129;55-64;male;92;98;1.060869565;EUR;43.27868853;1.76;1.967213112;5.28;0;2023-01-01;2023-04-30
23852314592870129;18-24;unknown;205;447;2.18359375;EUR;9.43115424;2.636007608;0.2862254;5.272015216;0;2023-01-01;2023-04-30
23854114670580129;55-64;female;101;101;1;EUR;41.84126984;0;0;5.272;0;2023-01-01;2023-04-30
23854341622250129;65;male;86;108;1.25;EUR;38.99259259;2.632;1.777777776;5.264;0;2023-01-01;2023-04-30
23853245902360129;65;male;237;246;1.040540541;EUR;17.06493506;0.750857144;2.857142856;5.256;0;2023-01-01;2023-04-30
23853311322800129;35-44;female;236;242;1.023728814;EUR;17.40397351;0;0;5.256;0;2023-01-01;2023-04-30
23852032978860261;35-44;male;210;223;1.060836502;EUR;18.81003584;1.749333336;2.007168456;5.248;0;2023-01-01;2023-04-30
23853005832660221;35-44;female;85;86;1.018867925;EUR;48.59259259;5.248;0.740740744;5.248;0;2023-01-01;2023-04-30
23853333131840129;55-64;female;109;247;2.272058824;EUR;16.93203883;1.744;1.553398056;5.232;1;2023-01-01;2023-04-30
23853474073690129;65;female;102;131;1.28125;EUR;31.90243902;0.747428568;3.902439024;5.232;0;2023-01-01;2023-04-30
23853226662140129;55-64;female;150;160;1.063829787;EUR;26.12;1.306;2.4;5.224;0;2023-01-01;2023-04-30
23853295446170129;35-44;male;275;280;1.01744186;EUR;14.92571429;1.306;0.914285712;5.224;0;2023-01-01;2023-04-30
23853017922890221;25-34;female;175;184;1.050228311;EUR;22.67826087;1.738666664;2.434782608;5.216;0;2023-01-01;2023-04-30
23853647386840129;25-34;female;187;205;1.094017094;EUR;20.375;0;0.3125;5.216;0;2023-01-01;2023-04-30
23853146690100129;35-44;female;227;254;1.116197183;EUR;16.42902208;1.302;1.261829656;5.208;0;2023-01-01;2023-04-30
23853226662110129;65;male;128;233;1.81875;EUR;17.89714435;0.868011504;1.649484536;5.208069008;0;2023-01-01;2023-04-30
23853251639080129;55-64;female;62;64;1.025641026;EUR;65.1;1.302;4;5.208;0;2023-01-01;2023-04-30
23854312032970129;65;female;72;84;1.166666667;EUR;49.6;2.604;5.333333336;5.208;0;2023-01-01;2023-04-30
23853260815340129;45-54;male;112;112;1;EUR;37.08571429;0;0.571428568;5.192;0;2023-01-01;2023-04-30
23853009172850125;35-44;female;51;74;1.453125;EUR;55.74193548;2.592;2.58064516;5.184;0;2023-01-01;2023-04-30
23853143512260125;55-64;female;104;124;1.192307692;EUR;33.44516129;5.184;1.548387096;5.184;0;2023-01-01;2023-04-30
23853226143290129;65;male;92;103;1.12173913;EUR;40.18604651;2.592;1.24031008;5.184;0;2023-01-01;2023-04-30
23853245865540129;55-64;male;101;107;1.063492063;EUR;38.68656717;0.740571432;4.17910448;5.184;0;2023-01-01;2023-04-30
23853374482350129;65;male;68;72;1.058823529;EUR;57.6;5.184;0.888888888;5.184;0;2023-01-01;2023-04-30
23854349265600129;45-54;unknown;96;157;1.633333333;EUR;26.44918468;1.03680804;2.040816328;5.1840402;0;2023-01-01;2023-04-30
23853240769510129;55-64;male;170;180;1.061320755;EUR;23.00444445;0.647;3.911111112;5.176;0;2023-01-01;2023-04-30
23853659097140129;18-24;female;191;192;1.0041841;EUR;21.56666666;5.176;0.333333336;5.176;0;2023-01-01;2023-04-30
23852839587770221;55-64;female;134;147;1.095238095;EUR;28.08695652;2.584;1.304347824;5.168;0;2023-01-01;2023-04-30
23853071547830125;25-34;male;146;158;1.081967213;EUR;26.06060606;0;0.404040408;5.16;0;2023-01-01;2023-04-30
23853331829920129;35-44;male;117;119;1.020547945;EUR;34.63087248;1.29;1.610738256;5.16;0;2023-01-01;2023-04-30
23853240769550129;45-54;female;67;67;1;EUR;61.33333334;1.717333336;3.809523808;5.152;0;2023-01-01;2023-04-30
23853277954710129;65;male;219;255;1.164233577;EUR;16.15047022;1.717333336;0.752351096;5.152;0;2023-01-01;2023-04-30
23853251639100129;55-64;male;139;141;1.011494253;EUR;29.18181818;1.0272;2.727272728;5.136;0;2023-01-01;2023-04-30
23853311322800129;45-54;male;203;223;1.098425197;EUR;18.40860215;1.712;1.146953408;5.136;0;2023-01-01;2023-04-30
23854549855530129;45-54;female;86;92;1.074766355;EUR;44.66086957;5.136;2.08695652;5.136;0;2023-01-01;2023-04-30
23852962326570221;65;female;67;70;1.035714286;EUR;58.94252874;1.709333336;2.758620688;5.128;0;2023-01-01;2023-04-30
23853260889700129;35-44;unknown;128;175;1.36875;EUR;23.41590043;2.564041096;1.461187216;5.128082192;0;2023-01-01;2023-04-30
23853005809450221;25-34;male;202;212;1.04743083;EUR;19.32075472;1.706666664;1.50943396;5.12;0;2023-01-01;2023-04-30
23853062934990129;65;female;78;86;1.091836735;EUR;47.62616822;1.0192;3.73831776;5.096;0;2023-01-01;2023-04-30
23853226142630129;45-54;female;173;186;1.078703704;EUR;21.83760381;1.696053896;1.37339056;5.088161688;0;2023-01-01;2023-04-30
23853260532860129;25-34;female;306;314;1.023498695;EUR;12.97959184;0.848;1.224489792;5.088;0;2023-01-01;2023-04-30
23853721607400129;55-64;unknown;51;148;2.890625;EUR;27.50267901;1.695998536;1.729729728;5.087995616;0;2023-01-01;2023-04-30
23853277965280129;45-54;unknown;51;152;2.96875;EUR;26.73769533;5.080162112;0.421052632;5.080162112;0;2023-01-01;2023-04-30
23853287630060129;55-64;male;96;108;1.125;EUR;37.62962963;1.27;4.148148152;5.08;0;2023-01-01;2023-04-30
23853786970010129;25-34;female;177;210;1.185520362;EUR;19.38931298;2.54;0.916030536;5.08;0;2023-01-01;2023-04-30
23852603636530129;65;male;170;216;1.273584906;EUR;18.78518518;0.461090912;4.148148152;5.072;0;2023-01-01;2023-04-30
23853009172850125;55-64;female;24;30;1.233333333;EUR;137.0810811;5.072;4.324324328;5.072;0;2023-01-01;2023-04-30
23853331829920129;18-24;female;167;169;1.009569378;EUR;24;5.064;0.37914692;5.064;0;2023-01-01;2023-04-30
23853071472290221;35-44;female;153;186;1.214659686;EUR;21.79310345;1.685333336;2.06896552;5.056;0;2023-01-01;2023-04-30
23853245902340129;65;female;93;109;1.172413793;EUR;37.11764706;0.560888888;5.882352944;5.048;0;2023-01-01;2023-04-30
23853311334350129;55-64;female;115;168;1.458333333;EUR;24.03809524;1.682666664;1.52380952;5.048;0;2023-01-01;2023-04-30
23853333131860129;65;male;117;310;2.657534247;EUR;13.01030928;0.721142856;2.474226808;5.048;0;2023-01-01;2023-04-30
23854114670480129;45-54;male;243;260;1.069078947;EUR;15.5323077;2.524;0.738461536;5.048;0;2023-01-01;2023-04-30
23853019262530221;35-44;female;193;217;1.124481328;EUR;18.56826568;2.516;1.771217712;5.032;0;2023-01-01;2023-04-30
23853969600870129;18-24;unknown;271;271;1;EUR;14.81974903;2.511947464;0.7079646;5.02389492;1;2023-01-01;2023-04-30
23853295481850129;18-24;female;150;151;1.010695187;EUR;26.53968254;1.254;1.693121696;5.016;0;2023-01-01;2023-04-30
23852596648700129;65;female;102;108;1.0546875;EUR;37.0962963;1.0016;5.333333336;5.008;0;2023-01-01;2023-04-30
23853226142540129;65;female;79;79;1;EUR;50.58585858;1.252;4.04040404;5.008;0;2023-01-01;2023-04-30
23853226661300129;35-44;male;126;134;1.063291139;EUR;29.80952381;0.834666664;2.857142856;5.008;1;2023-01-01;2023-04-30
23854337515470129;65;female;115;123;1.069444444;EUR;32.51948052;1.0016;2.5974026;5.008;0;2023-01-01;2023-04-30
23852882279510125;35-44;male;412;460;1.116504854;EUR;8.695652176;0.833333336;1.11304348;5;1;2023-01-01;2023-04-30
23853058283380221;35-44;male;995;1306;1.312700965;EUR;3.06184936;0.416666664;0.979791792;5;0;2023-01-01;2023-04-30
23853226661320129;35-44;female;147;160;1.086956522;EUR;25;0.714285712;3.2;5;0;2023-01-01;2023-04-30
23853251639060129;25-34;male;246;248;1.006493506;EUR;16.12903226;1.25;1.806451616;5;0;2023-01-01;2023-04-30
23852962253460221;45-54;female;57;62;1.084507042;EUR;64.83116883;1.664;5.194805192;4.992;0;2023-01-01;2023-04-30
23853303831060129;65;female;68;72;1.058823529;EUR;55.46666666;0.9984;5.333333336;4.992;0;2023-01-01;2023-04-30
23852422837210784;65;male;226;266;1.180851064;EUR;14.96696697;0.623;2.4024024;4.984;0;2023-01-01;2023-04-30
23853251639100129;55-64;female;86;102;1.175925926;EUR;39.24409449;0.830666664;7.55905512;4.984;1;2023-01-01;2023-04-30
23853253781180129;35-44;male;98;108;1.106557377;EUR;36.91851852;4.984;1.185185184;4.984;0;2023-01-01;2023-04-30
23853226662100129;55-64;male;192;250;1.304166667;EUR;15.89776358;0.552888888;2.8115016;4.976;0;2023-01-01;2023-04-30
23853374293910129;45-54;male;74;76;1.032608696;EUR;52.37894737;0.829333336;5.89473684;4.976;0;2023-01-01;2023-04-30
23853053289120221;18-24;male;2204;2596;1.177858439;EUR;1.530970728;0.292235296;0.887519264;4.968;0;2023-01-01;2023-04-30
23853226662040129;35-44;female;219;226;1.02919708;EUR;17.62133389;0.993843232;1.41843972;4.96921616;0;2023-01-01;2023-04-30
23853245845120129;25-34;male;208;210;1.007692308;EUR;18.96183206;1.656;0.916030536;4.968;0;2023-01-01;2023-04-30
23853288410250129;55-64;male;154;173;1.119170984;EUR;23;0.9936;1.851851848;4.968;0;2023-01-01;2023-04-30
23853310436310129;65;male;120;127;1.06;EUR;31.24528302;2.484;2.012578616;4.968;0;2023-01-01;2023-04-30
23853958531360129;35-44;unknown;243;243;1;EUR;16.34210526;1.242;1.578947368;4.968;0;2023-01-01;2023-04-30
23854082368240129;65;male;125;141;1.128205128;EUR;28.22727273;4.968;0.454545456;4.968;0;2023-01-01;2023-04-30
23853269610450129;35-44;male;146;148;1.010928962;EUR;26.81081081;0.62;3.891891888;4.96;0;2023-01-01;2023-04-30
23853331829920129;25-34;male;174;175;1.00921659;EUR;22.61187214;1.238;1.826484016;4.952;0;2023-01-01;2023-04-30
23853366846750129;65;male;165;181;1.097087379;EUR;21.91150442;0.550222224;4.247787608;4.952;0;2023-01-01;2023-04-30
23853251838510129;65;male;114;118;1.027972028;EUR;33.5782313;0.9872;3.26530612;4.936;0;2023-01-01;2023-04-30
23853331829920129;55-64;female;34;35;1.047619048;EUR;112.1818182;2.468;3.63636364;4.936;0;2023-01-01;2023-04-30
23854337515470129;25-34;male;182;202;1.105263158;EUR;19.58730158;0.822666664;2.222222224;4.936;0;2023-01-01;2023-04-30
23853240769560129;45-54;female;265;271;1.024169184;EUR;14.53687316;0.616;4.011799408;4.928;0;2023-01-01;2023-04-30
23853245902310129;65;male;77;122;1.59375;EUR;32.20915033;1.232;2.614379088;4.928;0;2023-01-01;2023-04-30
23853253781180129;25-34;male;126;140;1.107594937;EUR;28.16;4.928;0.914285712;4.928;0;2023-01-01;2023-04-30
23853260889690129;18-24;female;222;231;1.0433213;EUR;17.05190311;2.464;0.553633216;4.928;0;2023-01-01;2023-04-30
23853461543950129;45-54;female;90;97;1.080357143;EUR;40.72727273;1.642666664;1.983471072;4.928;0;2023-01-01;2023-04-30
23853701734420129;18-24;unknown;102;210;2.0546875;EUR;18.73764258;4.928;0.304182512;4.928;0;2023-01-01;2023-04-30
23854300029760129;65;female;70;71;1.022988506;EUR;55.37078652;1.642666664;2.696629216;4.928;0;2023-01-01;2023-04-30
23853226142570129;65;male;126;165;1.303797468;EUR;23.88349514;1.64;1.553398056;4.92;0;2023-01-01;2023-04-30
23853662630900129;65;male;36;38;1.066666667;EUR;102.3333333;0;0;4.912;0;2023-01-01;2023-04-30
23854175826740129;35-44;unknown;205;292;1.42578125;EUR;13.45746266;2.455986936;0.876712328;4.911973872;0;2023-01-01;2023-04-30
23852962326510221;45-54;female;54;57;1.059701493;EUR;69.07042254;2.452;2.253521128;4.904;0;2023-01-01;2023-04-30
23853048408210125;45-54;male;133;142;1.06626506;EUR;27.70621469;2.452;1.807909608;4.904;0;2023-01-01;2023-04-30
23853071547830125;45-54;male;86;112;1.308411215;EUR;34.97142857;4.896;1.142857144;4.896;0;2023-01-01;2023-04-30
23853329450470129;55-64;female;42;43;1.018867925;EUR;90.66666666;1.632;5.925925928;4.896;0;2023-01-01;2023-04-30
23852032978860261;55-64;male;143;154;1.072625698;EUR;25.45833334;0.698285712;3.333333336;4.888;0;2023-01-01;2023-04-30
23853143512260125;55-64;male;124;124;1;EUR;31.48387097;1.22;2.58064516;4.88;0;2023-01-01;2023-04-30
23853253781180129;55-64;female;82;93;1.137254902;EUR;42.06896552;4.88;2.06896552;4.88;0;2023-01-01;2023-04-30
23853251638880129;45-54;male;90;90;1;EUR;43.5;0.9744;4.285714288;4.872;1;2023-01-01;2023-04-30
23853983170770129;18-24;male;225;225;1;EUR;17.33807829;4.872;0.284697512;4.872;0;2023-01-01;2023-04-30
23852391908480784;25-34;female;134;146;1.083333333;EUR;26.72527473;4.864;0.43956044;4.864;0;2023-01-01;2023-04-30
23853226142440129;18-24;female;172;181;1.051162791;EUR;21.5221239;2.432;1.061946904;4.864;0;2023-01-01;2023-04-30
23853461471990129;65;female;74;78;1.065217391;EUR;49.63265306;1.216;3.26530612;4.864;0;2023-01-01;2023-04-30
23853059834530221;55-64;female;61;64;1.052631579;EUR;60.7;1.618666664;3;4.856;0;2023-01-01;2023-04-30
23853226142440129;55-64;male;97;109;1.123966942;EUR;35.64705882;4.848;1.76470588;4.848;0;2023-01-01;2023-04-30
23853226661320129;45-54;female;138;153;1.104046243;EUR;25.34031414;1.21;2.513089008;4.84;0;2023-01-01;2023-04-30
23854175826740129;45-54;unknown;154;180;1.171875;EUR;21.5109967;1.209993568;1.422222224;4.839974256;0;2023-01-01;2023-04-30
23854321281070129;55-64;female;96;120;1.25;EUR;32.26666666;2.42;1.066666664;4.84;0;2023-01-01;2023-04-30
23853778429030129;65;female;74;84;1.141304348;EUR;46.01904762;2.416;3.809523808;4.832;0;2023-01-01;2023-04-30
23853954795400129;65;male;122;159;1.309210526;EUR;24.28140703;2.416;1.6080402;4.832;0;2023-01-01;2023-04-30
23853226142440129;45-54;female;96;100;1.041666667;EUR;38.592;4.824;1.92;4.824;0;2023-01-01;2023-04-30
23853226142630129;45-54;male;228;228;1;EUR;16.92685368;2.412076648;0.561403512;4.824153296;0;2023-01-01;2023-04-30
23853954795400129;18-24;female;218;218;1;EUR;17.73529412;4.824;0.294117648;4.824;0;2023-01-01;2023-04-30
23853279195610129;45-54;female;253;289;1.142405063;EUR;13.34134075;0.688032;2.659279776;4.816224008;0;2023-01-01;2023-04-30
23853647386900129;25-34;male;121;125;1.033112583;EUR;30.87179487;1.605333336;1.538461536;4.816;0;2023-01-01;2023-04-30
23852250345280261;18-24;female;506;585;1.15664557;EUR;6.577291384;2.404;0.218878248;4.808;0;2023-01-01;2023-04-30
23853331829920129;25-34;female;90;93;1.026548673;EUR;41.44827586;1.602666664;2.06896552;4.808;0;2023-01-01;2023-04-30
23853570800320129;65;female;70;107;1.522727273;EUR;35.90553911;0;1.194029848;4.81134224;0;2023-01-01;2023-04-30
23853226662390129;45-54;female;102;102;1.007874016;EUR;37.5;0.8;4.375;4.8;0;2023-01-01;2023-04-30
23853340764030129;65;female;1638;2337;1.426269531;EUR;1.643272848;0.208695656;1.20506676;4.8;0;2023-01-01;2023-04-30
23854065435350129;45-54;unknown;102;145;1.4140625;EUR;26.52021836;0.800026584;2.651933704;4.80015952;0;2023-01-01;2023-04-30
23854320712330129;55-64;unknown;26;166;6.46875;EUR;23.18844398;2.400003952;1.54589372;4.800007904;0;2023-01-01;2023-04-30
23854341622250129;65;female;101;101;1;EUR;38.0952381;2.4;1.904761904;4.8;0;2023-01-01;2023-04-30
23853071512070221;18-24;female;275;323;1.174418605;EUR;11.86138614;0.9584;1.188118808;4.792;0;2023-01-01;2023-04-30
23852989314940221;25-34;male;154;164;1.062176166;EUR;23.33658537;0;0.780487808;4.784;0;2023-01-01;2023-04-30
23853286578710129;55-64;male;118;122;1.033783784;EUR;31.26797386;1.594666664;2.614379088;4.784;0;2023-01-01;2023-04-30
23853310595400129;45-54;male;50;52;1.048387097;EUR;73.47692308;2.388;3.692307696;4.776;0;2023-01-01;2023-04-30
23853251638880129;55-64;male;34;34;1;EUR;110.8837209;1.192;9.302325584;4.768;0;2023-01-01;2023-04-30
23853461543950129;25-34;female;170;182;1.070422535;EUR;20.9122807;4.768;0.350877192;4.768;0;2023-01-01;2023-04-30
23853245865580129;65;male;129;129;1;EUR;29.56521739;1.19;3.478260872;4.76;0;2023-01-01;2023-04-30
23853451509910129;25-34;unknown;51;101;1.96875;EUR;37.80126776;0.793826624;3.809523808;4.762959736;0;2023-01-01;2023-04-30
23854330159910129;18-24;female;362;420;1.161504425;EUR;9.066666664;4.76;0.152380952;4.76;0;2023-01-01;2023-04-30
23853279195630129;45-54;female;326;326;1;EUR;11.67567567;1.188;0.786240784;4.752;0;2023-01-01;2023-04-30
23853251838510129;25-34;female;146;153;1.049450549;EUR;24.83769634;2.372;0.837696336;4.744;0;2023-01-01;2023-04-30
23853374608070129;55-64;female;74;86;1.150537634;EUR;44.3364486;2.372;2.242990656;4.744;0;2023-01-01;2023-04-30
23853983153930129;25-34;male;182;183;1.004385965;EUR;20.72782499;4.74667192;0.349344976;4.74667192;0;2023-01-01;2023-04-30
23852550329640129;65;female;80;106;1.33;EUR;35.60902256;0.676571432;3.60902256;4.736;0;2023-01-01;2023-04-30
23852962253380221;18-24;female;109;116;1.066176471;EUR;32.66206897;0;0;4.736;0;2023-01-01;2023-04-30
23854300029770129;65;male;29;30;1.027777778;EUR;128;4.736;2.16216216;4.736;0;2023-01-01;2023-04-30
23853288570160129;55-64;female;147;174;1.179347826;EUR;21.78801843;0.9456;1.843317976;4.728;0;2023-01-01;2023-04-30
23854300029760129;65;male;70;74;1.056818182;EUR;50.83870968;0;0;4.728;0;2023-01-01;2023-04-30
23853017922890221;35-44;male;111;114;1.028776978;EUR;33.00699301;0.674285712;5.034965032;4.72;0;2023-01-01;2023-04-30
23853058283380221;55-64;female;275;375;1.363372093;EUR;10.06396589;0.786666664;1.876332624;4.72;0;2023-01-01;2023-04-30
23853017922850221;25-34;female;109;111;1.022058824;EUR;33.89928058;0.9424;3.453237408;4.712;0;2023-01-01;2023-04-30
23853310595400129;18-24;female;139;141;1.011494253;EUR;26.77272727;4.712;0.454545456;4.712;0;2023-01-01;2023-04-30
23852962326510221;18-24;male;128;130;1.0125;EUR;29.03703704;0;0;4.704;0;2023-01-01;2023-04-30
23853484151410129;55-64;female;144;193;1.338888889;EUR;19.5186722;0.672;2.655601656;4.704;0;2023-01-01;2023-04-30
23854330159980129;65;female;80;95;1.19;EUR;39.52941177;4.704;1.344537816;4.704;0;2023-01-01;2023-04-30
23853226661450129;18-24;male;137;142;1.035087719;EUR;26.53107345;1.565333336;1.807909608;4.696;0;2023-01-01;2023-04-30
23853507044980129;65;male;64;64;1;EUR;58.7;4.696;2;4.696;0;2023-01-01;2023-04-30
23853251639060129;25-34;female;154;156;1.010362694;EUR;24.04102564;0;0.410256408;4.688;0;2023-01-01;2023-04-30
23853393075270129;45-54;male;77;94;1.229166667;EUR;39.72881356;1.562666664;2.033898304;4.688;0;2023-01-01;2023-04-30
23853754217940129;55-64;male;108;114;1.051851852;EUR;33.0140845;2.344;1.690140848;4.688;0;2023-01-01;2023-04-30
23854065628030129;35-44;unknown;179;182;1.017857143;EUR;20.56149662;1.172005304;2.807017544;4.688021232;0;2023-01-01;2023-04-30
23854300318990129;65;male;57;62;1.098591549;EUR;60.1025641;0;0;4.688;0;2023-01-01;2023-04-30
23854603088080129;45-54;female;133;133;1;EUR;28.24096386;1.562666664;1.445783136;4.688;0;2023-01-01;2023-04-30
23853112176990129;35-44;male;231;266;1.148788927;EUR;14.09638554;1.56;0.722891568;4.68;0;2023-01-01;2023-04-30
23853741619790129;35-44;unknown;115;256;2.222222222;EUR;14.625;0.936;1.5;4.68;0;2023-01-01;2023-04-30
23853251838510129;55-64;female;79;84;1.060606061;EUR;44.4952381;0.584;7.619047616;4.672;0;2023-01-01;2023-04-30
23853251839290129;25-34;female;294;314;1.067934783;EUR;11.88804071;0.778666664;2.035623408;4.672;0;2023-01-01;2023-04-30
23853374081980129;55-64;female;50;55;1.112903226;EUR;67.71014493;4.672;1.159420288;4.672;0;2023-01-01;2023-04-30
23854548741400129;35-44;male;30;30;1;EUR;122.9473684;0;0;4.672;0;2023-01-01;2023-04-30
